transport_type_cumulative_usage.values0,transport_type_cumulative_usage.values1,transport_type_cumulative_usage.values2,transport_type_cumulative_usage.values3,transport_type_cumulative_usage.values4
48,420,402,68,0
49,423,410,68,0
49,423,418,68,0
49,423,418,68,0
49,423,418,68,0
49,423,418,68,0
49,423,418,68,0
49,423,418,68,0
49,423,418,68,0
50,425,419,68,0
70,457,439,74,0
82,487,464,77,0
98,521,487,85,0
119,549,517,88,0
136,584,539,93,0
139,589,539,95,0
153,626,579,101,0
161,656,620,105,0
171,703,658,113,0
186,738,688,119,0
205,781,726,124,0
205,783,726,124,0
214,788,743,128,0
220,793,754,132,0
224,798,766,137,0
232,803,778,142,0
237,806,791,146,0
237,807,791,146,0
237,810,801,146,0
237,819,808,147,0
237,823,813,147,0
237,830,818,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
237,836,822,147,0
